id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q218014,President of Latvia,Q211,Q211,,Q15829350,1922,,,,President of Latvia
Q369500,Prime Minister of Latvia,Q211,Q211,,Q28530627,1918-11-19,,,,Prime Minister of Latvia
Q16361570,Deputy Prime Minister,Q211,Q211,,,,,,,
Q16361623,Minister of Agriculture,Q211,Q211,,,,,,,
Q25907368,Minister of Culture,Q211,Q211,,,,,,,
Q6590375,Minister of Defence,Q211,Q211,,,,,,,List of Ministers of Defence of Latvia
Q20557220,Minister of the Economy,Q211,Q211,,,,,,,
Q16361594,Minister of Education and Science,Q211,Q211,,,,,,,List of Ministers for Education and Science of Latvia
Q16361620,Minister of the Environment,Q211,Q211,,,,,,,
Q16361617,Minister for the Environmental Protection and Regional Development of Latvia,Q211,Q211,,,,,,,
Q6590389,Minister of Finance,Q211,Q211,,,,,,,List of Ministers of Finance of Latvia
Q57125919,Minister of Foreign Affairs,Q211,Q211,,Q4294911,,,,,
Q98966157,Minister of Health,Q211,Q211,,,,,,,
Q107710591,Minister for Interior,Q211,Q211,,Q6590414,,,,,
Q16361611,Minister of Justice,Q211,Q211,,,1918-11-19,,,,
Q16361608,Minister of Transport,Q211,,,,,,,,
Q16361597,Minister for Welfare,Q211,Q211,,,,,,,
Q30716936,Chief of Staff to the Prime Minister,,Q211,,,,,,,Chief of Staff to the Prime Minister (Latvia)
Q1630529,Speaker of the Saeima,Q211,Q211,,,,,,,Speaker of the Saeima
Q66989022,Commander of the National Guard,Q211,,,,,,,,
Q109496143,Governor of the National Bank of Latvia,Q211,,,,,,,,
Q11116728,Mayor of Riga,Q211,Q1773,Q108710543,,1890-06-19,,,,
